sale_id,sale_date,generation,year,mileage_km,condition_grade,modifications,auction_house,country,final_price_usd,engine_code,transmission,color
SALE_00464,2019-02-10,R34,1999,65814,C,stock,Mecum,USA,79426.25,RB26DETT,Manual,White
SALE_00465,2018-06-06,R33,1995,110830,C,stock,Barrett-Jackson,Japan,33613.3,RB26DETT,Automatic,Midnight Purple
SALE_00466,2019-07-23,R32,1990,88419,C,modified,Barrett-Jackson,Australia,30952.91,RB26DETT,Manual,Red
SALE_00467,2018-01-22,R33,1997,87988,B,modified,Cars & Bids,Australia,34740.56,RB26DETT,Manual,Silver
SALE_00468,2020-06-02,R33,1997,74462,C,modified,Bring a Trailer,USA,35047.33,RB26DETT,Manual,White
SALE_00469,2024-10-29,R32,1994,39855,C,modified,Mecum,Canada,33130.86,RB26DETT,Manual,Red
SALE_00470,2021-03-26,R34,2000,116002,B,modified,Bonhams,Australia,73884.54,RB26DETT,Manual,Bayside Blue
SALE_00471,2018-07-15,R32,1991,84530,B,modified,Mecum,UK,33009.54,RB26DETT,Manual,Bayside Blue
SALE_00472,2024-12-26,R33,1997,118681,A,stock,Mecum,Australia,44770.1,RB26DETT,Manual,Red
SALE_00473,2023-08-10,R33,1998,57106,A,stock,Cars & Bids,USA,59610.29,RB26DETT,Manual,Bayside Blue
SALE_00474,2025-02-01,R33,1996,101135,C,stock,Bonhams,Canada,34884.01,RB26DETT,Manual,Bayside Blue
SALE_00475,2019-08-12,R34,2002,55970,C,stock,Bonhams,Canada,98438.03,RB26DETT,Manual,Midnight Purple
SALE_00476,2024-11-23,R32,1991,124070,C,stock,Barrett-Jackson,Australia,23604.16,RB26DETT,Manual,Bayside Blue
SALE_00477,2022-09-03,R32,1993,50365,A,stock,Barrett-Jackson,Japan,52816.13,RB26DETT,Manual,Silver
SALE_00478,2022-01-17,R32,1994,91969,C,stock,Mecum,USA,31035.01,RB26DETT,Manual,Silver
SALE_00479,2023-09-10,R32,1991,95323,C,stock,Bring a Trailer,Canada,29909.51,RB26DETT,Manual,Silver
SALE_00480,2022-05-19,R32,1994,55609,B,modified,Bonhams,Canada,40557.72,RB26DETT,Manual,Bayside Blue
SALE_00481,2022-05-04,R32,1991,34222,C,modified,Cars & Bids,USA,37559.45,RB26DETT,Manual,Red
SALE_00482,2018-03-08,R34,2000,99967,C,stock,Barrett-Jackson,UK,76029.07,RB26DETT,Manual,Red
SALE_00483,2020-09-14,R33,1996,90489,A,modified,Barrett-Jackson,USA,41897.47,RB26DETT,Manual,White
SALE_00484,2021-09-23,R34,2001,131798,B,modified,Bring a Trailer,Canada,75864.78,RB26DETT,Manual,Red
SALE_00485,2024-02-15,R34,1999,58781,A,modified,Mecum,USA,121514.57,RB26DETT,Manual,White
SALE_00486,2023-03-19,R34,2002,153483,B,stock,Barrett-Jackson,Japan,75334.29,RB26DETT,Automatic,Red
SALE_00487,2018-09-16,R34,1999,90015,B,modified,Cars & Bids,Japan,102715.87,RB26DETT,Manual,Midnight Purple
SALE_00488,2020-04-05,R32,1994,87187,B,stock,Cars & Bids,USA,38297.92,RB26DETT,Manual,White
SALE_00489,2021-07-16,R32,1991,109002,B,stock,Bring a Trailer,Japan,33965.51,RB26DETT,Automatic,Bayside Blue
SALE_00490,2024-02-03,R34,2001,54831,B,stock,Barrett-Jackson,Canada,111401.12,RB26DETT,Automatic,Black
SALE_00491,2025-04-03,R33,1996,91029,A,modified,Cars & Bids,UK,37851.52,RB26DETT,Automatic,Bayside Blue
SALE_00492,2018-07-15,R33,1995,101055,B,modified,Mecum,UK,37925.64,RB26DETT,Manual,White
SALE_00493,2022-02-16,R33,1996,96748,A,stock,Barrett-Jackson,UK,45981.0,RB26DETT,Manual,Bayside Blue
SALE_00494,2022-12-07,R34,1999,82854,C,modified,Cars & Bids,Australia,69816.73,RB26DETT,Manual,Red
SALE_00495,2023-07-26,R32,1994,139611,C,stock,Cars & Bids,UK,23267.79,RB26DETT,Manual,Midnight Purple
SALE_00496,2020-12-28,R34,2001,74625,B,modified,Cars & Bids,UK,84650.31,RB26DETT,Automatic,Silver
SALE_00497,2022-10-30,R33,1996,46904,B,stock,Bring a Trailer,Australia,49764.83,RB26DETT,Automatic,Bayside Blue
SALE_00498,2021-04-18,R33,1998,85826,C,stock,Bonhams,Japan,34623.49,RB26DETT,Manual,Silver
SALE_00499,2021-09-05,R34,2002,46081,C,modified,Barrett-Jackson,USA,95724.73,RB26DETT,Manual,Bayside Blue
SALE_00500,2024-10-04,R34,2002,61903,C,stock,Barrett-Jackson,UK,81350.14,RB26DETT,Manual,Black
SALE_00501,2022-12-24,R34,1999,74527,A,modified,Cars & Bids,Japan,108094.76,RB26DETT,Manual,Red
SALE_00502,2021-12-15,R34,2000,94809,C,stock,Barrett-Jackson,Australia,62962.31,RB26DETT,Manual,Bayside Blue
SALE_00503,2025-03-04,R33,1996,65265,A,stock,Bonhams,Australia,52567.48,RB26DETT,Automatic,White
SALE_00504,2025-02-24,R34,2002,67658,B,stock,Bring a Trailer,USA,103185.3,RB26DETT,Manual,Red
SALE_00505,2025-08-14,R34,2002,121077,A,stock,Cars & Bids,UK,81802.31,RB26DETT,Manual,Silver
SALE_00506,2024-10-24,R32,1994,79056,B,stock,Mecum,USA,35680.42,RB26DETT,Manual,Midnight Purple
SALE_00507,2018-10-03,R32,1994,58833,B,stock,Cars & Bids,USA,45151.5,RB26DETT,Manual,Midnight Purple
SALE_00508,2022-04-18,R34,1999,23426,C,stock,Mecum,UK,96429.88,RB26DETT,Manual,White
SALE_00509,2019-09-21,R33,1995,98897,D,modified,Bonhams,USA,23082.32,RB26DETT,Manual,Silver
SALE_00510,2022-12-24,R32,1993,44469,B,modified,Cars & Bids,UK,38454.28,RB26DETT,Manual,White
SALE_00511,2023-12-09,R33,1997,55956,C,stock,Bring a Trailer,Canada,41332.93,RB26DETT,Manual,Midnight Purple
SALE_00512,2025-04-14,R33,1998,72698,D,stock,Barrett-Jackson,Australia,30504.33,RB26DETT,Manual,White
SALE_00513,2018-04-17,R33,1996,72087,D,modified,Barrett-Jackson,Japan,33767.1,RB26DETT,Manual,Bayside Blue
SALE_00514,2022-05-05,R32,1994,73497,C,stock,Mecum,Australia,31139.83,RB26DETT,Manual,Silver
SALE_00515,2020-12-02,R34,2002,46854,B,modified,Bonhams,USA,113066.05,RB26DETT,Manual,White
SALE_00516,2021-03-15,R32,1989,95588,B,modified,Cars & Bids,Japan,38026.34,RB26DETT,Manual,Silver
SALE_00517,2019-07-10,R32,1993,69180,B,stock,Cars & Bids,Japan,41713.66,RB26DETT,Automatic,Bayside Blue
SALE_00518,2022-12-29,R34,2002,40420,B,stock,Bring a Trailer,Australia,108660.24,RB26DETT,Manual,Midnight Purple
SALE_00519,2021-11-24,R32,1990,101037,C,stock,Bring a Trailer,UK,27250.25,RB26DETT,Manual,Red
SALE_00520,2021-04-04,R34,1999,78657,B,stock,Bring a Trailer,Canada,87932.77,RB26DETT,Automatic,Silver
SALE_00521,2025-12-16,R34,1999,73507,C,modified,Barrett-Jackson,Japan,93387.7,RB26DETT,Manual,Red
SALE_00522,2020-07-07,R33,1997,103046,B,stock,Mecum,UK,40403.48,RB26DETT,Manual,Silver
SALE_00523,2020-08-27,R32,1989,56678,B,stock,Bring a Trailer,Japan,44493.73,RB26DETT,Manual,Midnight Purple
SALE_00524,2024-03-19,R34,2002,55562,B,modified,Cars & Bids,USA,102595.46,RB26DETT,Manual,White
SALE_00525,2024-03-09,R34,2001,45303,B,modified,Bonhams,UK,111623.71,RB26DETT,Manual,Black
SALE_00526,2018-09-27,R34,2000,82942,C,stock,Mecum,Canada,86241.72,RB26DETT,Manual,Bayside Blue
SALE_00527,2023-05-15,R32,1991,116253,C,stock,Barrett-Jackson,Australia,28185.05,RB26DETT,Manual,Red
SALE_00528,2024-06-12,R33,1995,89940,B,stock,Bonhams,Australia,44169.78,RB26DETT,Automatic,Black
SALE_00529,2025-03-16,R32,1989,106281,D,stock,Bring a Trailer,Japan,25578.99,RB26DETT,Manual,White
SALE_00530,2025-08-17,R32,1991,80574,D,modified,Bring a Trailer,Australia,23882.09,RB26DETT,Manual,Black
SALE_00531,2024-03-08,R32,1991,47137,D,stock,Bonhams,UK,29126.16,RB26DETT,Manual,Midnight Purple
SALE_00532,2022-11-08,R32,1994,40591,A,stock,Bonhams,Japan,54559.55,RB26DETT,Manual,Midnight Purple
SALE_00533,2023-10-24,R34,1999,51532,B,modified,Bonhams,USA,124296.97,RB26DETT,Automatic,Bayside Blue
SALE_00534,2019-10-26,R34,2001,61148,B,modified,Mecum,UK,97270.95,RB26DETT,Automatic,Midnight Purple
SALE_00535,2023-10-27,R33,1998,86879,B,stock,Barrett-Jackson,Japan,51311.56,RB26DETT,Manual,White
SALE_00536,2020-03-15,R33,1996,114560,B,stock,Barrett-Jackson,USA,44991.0,RB26DETT,Manual,White
SALE_00537,2025-01-04,R32,1992,52628,C,stock,Bonhams,UK,33898.73,RB26DETT,Manual,Midnight Purple
SALE_00538,2019-01-18,R33,1996,94001,A,stock,Barrett-Jackson,Canada,49120.47,RB26DETT,Manual,Silver
SALE_00539,2024-07-06,R32,1993,37262,C,modified,Bonhams,Japan,36634.25,RB26DETT,Manual,Silver
SALE_00540,2025-01-01,R33,1997,51442,A,stock,Mecum,Japan,60179.99,RB26DETT,Manual,Red
SALE_00541,2018-06-18,R34,2000,121043,A,modified,Bonhams,UK,83062.97,RB26DETT,Manual,Silver
SALE_00542,2025-03-12,R32,1992,80699,A,modified,Bring a Trailer,USA,39481.81,RB26DETT,Manual,Bayside Blue
SALE_00543,2020-05-13,R32,1990,112480,C,stock,Bonhams,UK,24361.07,RB26DETT,Manual,Red
SALE_00544,2025-03-02,R33,1997,82421,A,modified,Bonhams,Australia,44976.87,RB26DETT,Manual,Silver
SALE_00545,2024-02-13,R34,2001,63332,C,modified,Bring a Trailer,Australia,72513.95,RB26DETT,Manual,Red
SALE_00546,2020-09-30,R33,1995,64000,B,stock,Barrett-Jackson,UK,48452.67,RB26DETT,Automatic,Black
SALE_00547,2018-10-26,R32,1994,93605,D,stock,Cars & Bids,UK,21394.77,RB26DETT,Manual,Black
SALE_00548,2022-08-30,R32,1992,88000,D,modified,Bring a Trailer,Japan,22064.13,RB26DETT,Manual,Black
SALE_00549,2021-10-25,R33,1998,92283,A,stock,Cars & Bids,Australia,48244.21,RB26DETT,Manual,Midnight Purple
SALE_00550,2021-07-31,R34,2000,71343,B,modified,Bonhams,Japan,94065.11,RB26DETT,Manual,White
SALE_00551,2022-02-26,R32,1994,68688,C,stock,Barrett-Jackson,Australia,30353.72,RB26DETT,Manual,Midnight Purple
SALE_00552,2021-07-31,R32,1993,63767,B,modified,Bonhams,Canada,37862.6,RB26DETT,Manual,Bayside Blue
SALE_00553,2020-12-31,R32,1990,86757,B,stock,Mecum,Australia,37134.98,RB26DETT,Manual,Bayside Blue
SALE_00554,2019-02-01,R33,1995,65339,B,modified,Cars & Bids,Japan,52299.83,RB26DETT,Manual,Midnight Purple
SALE_00555,2024-11-25,R32,1990,68097,C,stock,Bring a Trailer,UK,30641.26,RB26DETT,Manual,Black
SALE_00556,2021-09-03,R32,1990,21466,B,stock,Cars & Bids,Japan,48810.33,RB26DETT,Manual,Midnight Purple
SALE_00557,2019-10-15,R32,1991,110072,B,stock,Bonhams,UK,34057.58,RB26DETT,Manual,Midnight Purple
SALE_00558,2023-08-05,R34,2002,120400,B,modified,Cars & Bids,Canada,72384.82,RB26DETT,Manual,Black
SALE_00559,2019-01-04,R33,1997,9867,B,stock,Barrett-Jackson,Australia,52112.74,RB26DETT,Manual,Bayside Blue
SALE_00560,2020-09-13,R34,1999,93518,B,stock,Cars & Bids,Canada,77261.94,RB26DETT,Manual,Black
SALE_00561,2018-07-19,R33,1995,99623,C,stock,Mecum,Canada,35355.37,RB26DETT,Manual,White
SALE_00562,2024-09-13,R32,1991,46019,A,stock,Bring a Trailer,UK,48933.33,RB26DETT,Manual,Black
SALE_00563,2018-02-03,R34,2001,52853,B,stock,Cars & Bids,UK,100322.55,RB26DETT,Automatic,Silver
SALE_00564,2020-12-19,R32,1989,59258,A,modified,Bring a Trailer,Australia,46467.58,RB26DETT,Manual,Midnight Purple
SALE_00565,2018-07-05,R33,1996,27985,C,stock,Barrett-Jackson,Australia,46106.7,RB26DETT,Automatic,White
SALE_00566,2024-04-20,R33,1996,45142,A,stock,Cars & Bids,USA,59809.7,RB26DETT,Manual,Silver
SALE_00567,2021-03-28,R32,1990,76680,B,modified,Mecum,UK,32494.42,RB26DETT,Manual,Silver
SALE_00568,2023-01-19,R32,1990,105245,C,modified,Bring a Trailer,Australia,25715.9,RB26DETT,Manual,Silver
SALE_00569,2025-08-18,R34,2002,87565,C,modified,Bonhams,UK,65759.07,RB26DETT,Manual,Silver
SALE_00570,2019-02-01,R32,1994,48662,A,stock,Bonhams,USA,42606.85,RB26DETT,Manual,Midnight Purple
SALE_00571,2024-04-03,R33,1997,51627,B,stock,Cars & Bids,UK,52525.85,RB26DETT,Automatic,White
SALE_00572,2024-10-03,R34,2002,105873,C,stock,Barrett-Jackson,Japan,75378.92,RB26DETT,Manual,Midnight Purple
SALE_00573,2018-06-14,R32,1993,94453,B,modified,Bonhams,Australia,30425.87,RB26DETT,Manual,Silver
SALE_00574,2021-09-26,R32,1990,87376,A,stock,Bring a Trailer,USA,31971.01,RB26DETT,Manual,Midnight Purple
SALE_00575,2019-09-03,R34,1999,67709,B,stock,Cars & Bids,Canada,108032.44,RB26DETT,Manual,Black
SALE_00576,2021-09-05,R33,1998,80271,B,stock,Bonhams,Canada,51769.66,RB26DETT,Manual,Midnight Purple
SALE_00577,2022-05-29,R32,1991,124087,A,modified,Bonhams,UK,32820.27,RB26DETT,Manual,Midnight Purple
SALE_00578,2021-10-09,R34,2002,96577,C,modified,Bonhams,UK,63403.59,RB26DETT,Manual,Silver
SALE_00579,2023-06-30,R33,1997,107011,B,modified,Bonhams,Canada,38308.15,RB26DETT,Manual,Silver
SALE_00580,2018-03-10,R33,1998,49811,A,stock,Bonhams,UK,55757.23,RB26DETT,Automatic,Black
SALE_00581,2019-03-25,R32,1989,42434,C,stock,Barrett-Jackson,UK,36901.67,RB26DETT,Manual,Red
SALE_00582,2025-09-19,R34,2001,54594,B,modified,Cars & Bids,Canada,112834.55,RB26DETT,Manual,White
SALE_00583,2020-12-23,R33,1995,115856,C,stock,Bring a Trailer,Canada,31546.13,RB26DETT,Manual,Black
SALE_00584,2018-07-30,R34,2002,63624,C,modified,Bonhams,Canada,75212.43,RB26DETT,Manual,Midnight Purple
SALE_00585,2023-11-18,R34,2002,101503,C,stock,Bonhams,Australia,59415.16,RB26DETT,Manual,Midnight Purple
SALE_00586,2025-08-20,R34,2000,93239,B,stock,Bonhams,Australia,85638.94,RB26DETT,Manual,Midnight Purple
SALE_00587,2025-11-09,R34,1999,106209,B,stock,Mecum,USA,85969.78,RB26DETT,Manual,Silver
SALE_00588,2022-12-12,R34,2002,99579,B,stock,Bring a Trailer,Japan,84167.01,RB26DETT,Manual,Bayside Blue
SALE_00589,2022-08-19,R34,2002,77498,B,modified,Barrett-Jackson,Australia,69287.03,RB26DETT,Manual,Midnight Purple
SALE_00590,2024-11-09,R32,1994,52511,B,stock,Mecum,Australia,45263.72,RB26DETT,Manual,Silver
SALE_00591,2019-07-20,R34,2001,119965,B,modified,Cars & Bids,USA,80449.74,RB26DETT,Automatic,Red
SALE_00592,2021-08-24,R32,1989,61167,A,modified,Bonhams,Japan,43639.92,RB26DETT,Manual,Silver
SALE_00593,2021-07-09,R33,1996,21118,B,stock,Cars & Bids,Canada,54465.66,RB26DETT,Manual,Black
SALE_00594,2021-11-03,R34,2002,56231,B,stock,Mecum,Australia,103833.82,RB26DETT,Manual,Silver
SALE_00595,2025-08-20,R34,1999,103424,B,modified,Bonhams,UK,78062.95,RB26DETT,Manual,Red
SALE_00596,2020-02-27,R34,1999,142581,C,stock,Barrett-Jackson,Canada,59539.49,RB26DETT,Manual,Black
SALE_00597,2021-05-07,R34,2002,50550,B,modified,Mecum,UK,95440.34,RB26DETT,Manual,Silver
SALE_00598,2025-11-27,R34,2001,115414,A,stock,Mecum,UK,109115.44,RB26DETT,Manual,White
SALE_00599,2023-05-20,R32,1991,59782,B,modified,Mecum,Australia,33059.53,RB26DETT,Manual,White
SALE_00600,2021-01-25,R34,2002,127695,B,stock,Barrett-Jackson,Canada,82837.32,RB26DETT,Manual,Red
SALE_00601,2025-08-03,R32,1990,59020,D,stock,Barrett-Jackson,USA,31112.98,RB26DETT,Manual,Silver
SALE_00602,2021-11-14,R34,1999,102985,B,modified,Bonhams,Australia,89009.06,RB26DETT,Manual,Black
SALE_00603,2021-03-24,R34,2000,50646,B,modified,Mecum,UK,92130.07,RB26DETT,Manual,Bayside Blue
SALE_00604,2025-05-10,R33,1995,62185,B,stock,Bring a Trailer,UK,47323.87,RB26DETT,Manual,Black
SALE_00605,2020-04-07,R34,1999,89242,A,stock,Barrett-Jackson,Australia,105122.84,RB26DETT,Manual,Midnight Purple
SALE_00606,2025-10-22,R33,1996,85175,D,stock,Bonhams,UK,30745.65,RB26DETT,Manual,Silver
SALE_00607,2024-11-26,R33,1995,54842,C,stock,Barrett-Jackson,Japan,40762.59,RB26DETT,Manual,Bayside Blue
SALE_00608,2018-07-27,R34,2002,144951,C,stock,Bonhams,Japan,74520.39,RB26DETT,Manual,Midnight Purple
SALE_00609,2020-08-11,R34,2000,139663,B,stock,Bonhams,Japan,85382.82,RB26DETT,Manual,Red
SALE_00610,2021-09-14,R34,2001,73349,B,stock,Bring a Trailer,USA,95084.45,RB26DETT,Automatic,Black
SALE_00611,2019-07-18,R34,2001,37011,B,modified,Cars & Bids,USA,115536.02,RB26DETT,Automatic,Red
SALE_00612,2022-07-25,R33,1996,85864,A,modified,Bring a Trailer,Canada,46250.54,RB26DETT,Automatic,Midnight Purple
SALE_00613,2020-03-27,R32,1994,118067,B,stock,Cars & Bids,Australia,31062.72,RB26DETT,Automatic,Red
SALE_00614,2025-03-30,R32,1990,121374,D,stock,Barrett-Jackson,UK,20114.92,RB26DETT,Automatic,White
SALE_00615,2024-06-09,R32,1993,59751,B,stock,Bring a Trailer,USA,40280.96,RB26DETT,Manual,Red
SALE_00616,2018-06-02,R32,1991,74677,C,modified,Mecum,Canada,25763.94,RB26DETT,Manual,Red
SALE_00617,2018-05-29,R32,1991,89775,B,modified,Mecum,Australia,36138.24,RB26DETT,Manual,Midnight Purple
SALE_00618,2021-03-31,R34,2000,6974,A,stock,Cars & Bids,Australia,128811.53,RB26DETT,Automatic,Midnight Purple
SALE_00619,2024-05-15,R32,1992,79551,A,modified,Bring a Trailer,USA,40126.36,RB26DETT,Manual,White
SALE_00620,2021-03-11,R34,1999,33668,C,stock,Bonhams,USA,101738.81,RB26DETT,Manual,White
SALE_00621,2023-07-17,R32,1991,54229,B,stock,Cars & Bids,Canada,43191.51,RB26DETT,Automatic,Silver
SALE_00622,2021-01-22,R34,2001,112663,A,stock,Mecum,Canada,90848.7,RB26DETT,Manual,Black
SALE_00623,2019-10-28,R32,1993,64549,D,modified,Mecum,USA,25740.63,RB26DETT,Manual,White
SALE_00624,2020-02-02,R34,1999,67645,D,modified,Cars & Bids,UK,66920.09,RB26DETT,Manual,Red
SALE_00625,2024-05-14,R32,1992,103549,A,stock,Bring a Trailer,UK,40123.96,RB26DETT,Manual,White
SALE_00626,2025-03-01,R34,1999,69986,B,stock,Mecum,Japan,97660.81,RB26DETT,Manual,Silver
SALE_00627,2021-09-05,R34,2001,114426,B,modified,Cars & Bids,Australia,73049.02,RB26DETT,Manual,Silver
SALE_00628,2019-01-26,R32,1989,125905,B,stock,Bring a Trailer,Australia,31279.87,RB26DETT,Manual,Red
SALE_00629,2021-08-18,R32,1994,42157,B,stock,Mecum,Japan,46484.39,RB26DETT,Manual,Black
SALE_00630,2022-04-21,R34,1999,53075,C,modified,Mecum,USA,79362.59,RB26DETT,Manual,White
SALE_00631,2021-09-12,R34,2000,77679,B,modified,Mecum,Australia,106002.98,RB26DETT,Manual,White
SALE_00632,2024-06-04,R32,1991,116624,B,stock,Barrett-Jackson,Canada,28134.75,RB26DETT,Manual,Red
SALE_00633,2022-01-12,R34,1999,89183,B,modified,Bring a Trailer,UK,93650.6,RB26DETT,Manual,Red
SALE_00634,2019-04-30,R33,1996,91953,B,stock,Mecum,USA,41134.42,RB26DETT,Manual,Red
SALE_00635,2022-07-19,R34,1999,48786,B,stock,Cars & Bids,UK,108904.99,RB26DETT,Manual,Midnight Purple
SALE_00636,2019-04-26,R34,2001,25049,B,stock,Bonhams,UK,110803.57,RB26DETT,Manual,Red
SALE_00637,2020-06-23,R33,1997,48100,A,modified,Barrett-Jackson,UK,51707.15,RB26DETT,Manual,Silver
SALE_00638,2019-09-20,R33,1998,31358,C,stock,Mecum,Japan,48157.24,RB26DETT,Manual,Black
SALE_00639,2022-08-31,R34,2002,74869,B,modified,Cars & Bids,Canada,86103.77,RB26DETT,Manual,White
SALE_00640,2025-06-13,R34,2000,24797,C,stock,Bonhams,Australia,98817.23,RB26DETT,Manual,Silver
SALE_00641,2024-09-06,R34,2001,59853,A,modified,Mecum,Japan,120855.57,RB26DETT,Manual,Red
SALE_00642,2023-12-04,R32,1991,78855,A,modified,Bring a Trailer,Canada,39548.4,RB26DETT,Manual,Black
SALE_00643,2019-04-05,R34,2000,115305,B,stock,Barrett-Jackson,USA,88636.58,RB26DETT,Manual,Silver
SALE_00644,2020-04-08,R32,1989,55041,A,stock,Bring a Trailer,Canada,43584.52,RB26DETT,Manual,Silver
SALE_00645,2019-11-05,R33,1996,96807,C,modified,Bonhams,Canada,29785.61,RB26DETT,Manual,Midnight Purple
SALE_00646,2019-04-22,R32,1993,120107,C,modified,Barrett-Jackson,Canada,25268.96,RB26DETT,Manual,Black
SALE_00647,2019-01-08,R32,1992,109683,C,modified,Mecum,Canada,26868.43,RB26DETT,Manual,Black
SALE_00648,2023-02-01,R32,1993,50798,C,stock,Bonhams,Australia,36352.85,RB26DETT,Manual,Bayside Blue
SALE_00649,2023-02-15,R34,1999,25603,D,stock,Mecum,Canada,75347.59,RB26DETT,Manual,Black
SALE_00650,2023-03-09,R34,2002,96791,B,modified,Bonhams,USA,90526.53,RB26DETT,Manual,Silver
SALE_00651,2020-11-08,R34,2000,67951,A,modified,Barrett-Jackson,USA,114303.6,RB26DETT,Manual,Black
SALE_00652,2018-10-27,R33,1997,20653,B,stock,Bring a Trailer,Japan,59373.83,RB26DETT,Manual,Silver
SALE_00653,2025-11-08,R32,1991,80319,D,modified,Bring a Trailer,Australia,23057.24,RB26DETT,Manual,White
SALE_00654,2018-10-10,R34,2002,34754,A,stock,Bring a Trailer,Canada,120347.64,RB26DETT,Manual,Bayside Blue
SALE_00655,2022-08-02,R32,1992,69215,B,modified,Cars & Bids,USA,45592.73,RB26DETT,Automatic,White
SALE_00656,2025-03-30,R34,2002,93343,D,modified,Mecum,Japan,57757.29,RB26DETT,Manual,Red
SALE_00657,2023-01-12,R33,1998,57417,B,stock,Cars & Bids,UK,45833.66,RB26DETT,Manual,Black
SALE_00658,2025-08-28,R32,1991,76133,C,modified,Cars & Bids,Australia,29493.38,RB26DETT,Manual,Bayside Blue
SALE_00659,2021-11-25,R34,2002,98936,D,stock,Bonhams,Japan,66322.17,RB26DETT,Manual,Red
SALE_00660,2022-05-29,R33,1997,78059,A,modified,Bring a Trailer,Japan,51030.1,RB26DETT,Manual,Silver
SALE_00661,2020-07-01,R34,2002,95141,C,stock,Bonhams,Japan,74457.2,RB26DETT,Manual,Red
SALE_00662,2023-03-12,R33,1997,54194,C,modified,Bring a Trailer,USA,47883.68,RB26DETT,Manual,White
SALE_00663,2022-04-03,R32,1992,135556,D,stock,Bonhams,Australia,19794.67,RB26DETT,Manual,Silver
SALE_00664,2021-11-18,R32,1990,107993,A,modified,Mecum,Japan,35271.45,RB26DETT,Manual,Black
SALE_00665,2019-04-08,R33,1998,108898,C,stock,Mecum,UK,35190.74,RB26DETT,Automatic,Midnight Purple
SALE_00666,2018-03-06,R33,1998,80716,D,stock,Bring a Trailer,Australia,29514.34,RB26DETT,Manual,Silver
SALE_00667,2019-02-18,R32,1990,75749,A,stock,Mecum,Japan,39701.16,RB26DETT,Manual,Bayside Blue
SALE_00668,2024-09-14,R32,1991,74556,C,stock,Bonhams,USA,31684.83,RB26DETT,Manual,Black
SALE_00669,2018-07-01,R33,1995,92943,A,stock,Bring a Trailer,Japan,53323.44,RB26DETT,Manual,Red
SALE_00670,2024-01-20,R34,2001,106897,D,stock,Cars & Bids,Australia,50180.91,RB26DETT,Automatic,Midnight Purple
SALE_00671,2023-08-26,R32,1989,56091,C,stock,Mecum,USA,41898.68,RB26DETT,Manual,Midnight Purple
SALE_00672,2024-06-17,R33,1996,58559,A,stock,Barrett-Jackson,Japan,60519.51,RB26DETT,Manual,Red
SALE_00673,2025-07-17,R34,1999,48931,A,stock,Barrett-Jackson,Canada,136652.48,RB26DETT,Manual,Silver
SALE_00674,2019-08-10,R34,2000,76805,C,stock,Barrett-Jackson,Japan,81304.88,RB26DETT,Manual,White
SALE_00675,2021-05-15,R34,2000,89344,C,stock,Bonhams,Japan,82369.39,RB26DETT,Manual,Black
SALE_00676,2024-08-20,R32,1990,87448,D,modified,Barrett-Jackson,USA,20750.37,RB26DETT,Manual,Silver
SALE_00677,2023-07-24,R34,2000,67540,D,stock,Mecum,Australia,74512.19,RB26DETT,Manual,Silver
SALE_00678,2025-07-12,R34,2001,56539,A,stock,Bring a Trailer,UK,114332.18,RB26DETT,Manual,Red
SALE_00679,2025-10-23,R32,1991,53036,D,modified,Cars & Bids,Canada,22164.97,RB26DETT,Manual,White
SALE_00680,2021-05-13,R33,1995,48310,B,stock,Cars & Bids,Australia,46459.32,RB26DETT,Manual,Midnight Purple
SALE_00681,2023-04-24,R32,1991,77229,C,stock,Cars & Bids,Japan,28316.97,RB26DETT,Manual,Silver
SALE_00682,2025-12-08,R33,1996,127095,D,modified,Mecum,Japan,24823.69,RB26DETT,Manual,White
SALE_00683,2024-04-22,R34,2002,82614,C,modified,Mecum,Australia,89152.53,RB26DETT,Manual,Bayside Blue
SALE_00684,2023-12-11,R33,1998,53216,B,stock,Cars & Bids,Australia,51813.04,RB26DETT,Manual,Silver
SALE_00685,2020-11-10,R34,2002,56228,B,modified,Mecum,Australia,104660.58,RB26DETT,Manual,Midnight Purple
SALE_00686,2018-11-20,R32,1990,59620,D,modified,Mecum,UK,23996.53,RB26DETT,Manual,Red
SALE_00687,2024-01-03,R34,2001,68003,D,stock,Cars & Bids,UK,71098.51,RB26DETT,Manual,Bayside Blue
SALE_00688,2022-03-25,R32,1991,68587,D,modified,Mecum,USA,25281.27,RB26DETT,Automatic,White
SALE_00689,2018-10-26,R33,1996,136699,D,stock,Bonhams,Canada,26100.63,RB26DETT,Manual,Bayside Blue
SALE_00690,2025-07-13,R34,1999,50958,A,stock,Mecum,Canada,121429.81,RB26DETT,Manual,Red
SALE_00691,2020-05-05,R33,1998,102653,C,modified,Bonhams,Japan,38989.02,RB26DETT,Manual,Black
SALE_00692,2020-05-17,R33,1996,70161,C,stock,Barrett-Jackson,UK,40353.81,RB26DETT,Manual,Bayside Blue
SALE_00693,2023-05-16,R32,1990,54820,A,stock,Mecum,USA,53500.1,RB26DETT,Manual,Red
SALE_00694,2020-04-17,R32,1989,79788,A,stock,Mecum,Canada,40577.55,RB26DETT,Automatic,Red
SALE_00695,2021-08-10,R32,1994,99881,B,modified,Cars & Bids,Japan,30810.3,RB26DETT,Manual,Silver
SALE_00696,2023-12-26,R33,1996,52173,B,stock,Barrett-Jackson,Australia,54253.72,RB26DETT,Automatic,Black
